,color,id,male,species,name,breeds,mix,groups,FSS,Working Group,Terrier Group,Herding Group,Sporting Group,Hound Group,Non-Sporting Group,Toy Group,Bully Breed,Hound
12249,Black/Tan,A695162,1.0,Dog,Travis,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12250,Brown/Black,A695164,0.0,Dog,None,"['German Shepherd', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12251,Black/White,A695167,1.0,Dog,Joker,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12252,Black,A695168,1.0,Dog,Bugsy,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12253,Tan,A695169,0.0,Dog,Peaches,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12254,Buff,A695170,1.0,Dog,Tucker,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12255,Tan/White,A695171,1.0,Dog,Dallas,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12256,Brown/White,A695175,0.0,Dog,Sugar,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12257,Red,A695178,0.0,Dog,Sunny,['Dachshund'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12258,Brown Brindle/Brown,A695179,0.0,Dog,Dior,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12259,Red/White,A695180,1.0,Dog,Duke,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12260,White/Tan,A695181,1.0,Dog,Stud,['Smooth Fox Terrier'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12261,Black/White,A695182,1.0,Dog,Che,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12262,Tan/Black,A695185,1.0,Dog,Buddy,['Yorkshire Terrier'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12263,White/Brown,A695186,1.0,Dog,None,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12264,Brown Brindle/White,A695201,0.0,Dog,Lala,"['Boxer', 'Labrador Retriever']",True,"['Sporting Group', 'Working Group']",0,1,0,0,1,0,0,0,0,0
12265,Tan,A695204,1.0,Dog,Duke,['Rhod Ridgeback'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12266,Blue/White,A695206,1.0,Dog,Gilbert,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12267,Tricolor,A695208,0.0,Dog,Sputnik,['Beagle'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12268,Yellow Brindle,A694264,0.0,Dog,Ena,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12269,Tricolor,A694263,0.0,Dog,Trinity,['English Bulldog'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12270,Black,A695211,1.0,Dog,Angus,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12271,Black/White,A695209,1.0,Dog,Andy,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12272,Black/White,A695210,1.0,Dog,Ninja,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12273,Tan,A696252,0.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12274,White,A695213,1.0,Dog,Yogi,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12275,Brown/White,A695216,0.0,Dog,Missy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12276,Brown/White,A695218,1.0,Dog,Nalu,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12277,Buff/Tan,A695214,0.0,Dog,Penelope,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12278,Brown/White,A695217,1.0,Dog,Riko,"['Dachshund', 'Chihuahua Shorthair']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
12279,Blue/White,A695215,1.0,Dog,August,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12280,Black/White,A695220,1.0,Dog,Crockett,['Landseer'],False,[nan],0,0,0,0,0,0,0,0,0,0
12281,Black/White,A695222,1.0,Dog,Bochy,['Flat Coat Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12282,Black/White,A695224,0.0,Dog,Chelsea,"['Pit Bull', 'Labrador Retriever']",True,"['Bully Breed', 'Sporting Group']",0,0,0,0,1,0,0,0,1,0
12283,Tan/Black,A695233,1.0,Dog,Tank,['Bullmastiff'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12284,Brown/White,A695234,1.0,Dog,Samuel,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12285,Brown/Black,A694850,1.0,Dog,Bilbo,"['Chinese Sharpei', 'Labrador Retriever']",True,"['Non-Sporting Group', 'Sporting Group']",0,0,0,0,1,0,1,0,0,0
12286,Tan/White,A695238,1.0,Dog,Chester,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12287,Black/White,A695239,1.0,Dog,None,['Standard Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12288,Black,A695240,1.0,Dog,Connor,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12289,Black,A692972,1.0,Dog,Blackie,['Flat Coat Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12290,Tan,A695244,1.0,Dog,Bo-Jack,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12291,White,A695242,1.0,Dog,Custer,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12292,White,A695241,1.0,Dog,Carlos,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12293,Tan/White,A695243,1.0,Dog,Cielo,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12294,Brown/White,A695245,1.0,Dog,Perry,"['Australian Cattle Dog', 'Beagle']",True,"['Herding Group', 'Hound Group']",0,0,0,1,0,1,0,0,0,1
12295,Tan,A695247,1.0,Dog,Little Ricky,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12296,Brown/White,A695249,1.0,Dog,Jasper,"['Boxer', 'Mastiff']",True,['Working Group'],0,1,0,0,0,0,0,0,0,0
12297,Brown/White,A695254,0.0,Dog,Princess,['Havanese'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12298,White/Tan,A658509,0.0,Dog,Dolly,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12299,Black/Tricolor,A695256,1.0,Dog,T-Bone,"['Chihuahua Shorthair', 'Pembroke Welsh Corgi']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
12300,Red/White,A695259,1.0,Dog,None,['American Pit Bull Terrier'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12301,White/Black,A695198,0.0,Dog,Domino,"['Australian Shepherd', 'Dalmatian']",True,"['Herding Group', 'Non-Sporting Group']",0,0,0,1,1,0,1,0,0,0
12302,Black/White,A695266,1.0,Dog,Shadow,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12303,White/Brown Brindle,A695270,0.0,Dog,Luna,['American Bulldog'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12304,Black/Brown,A695274,0.0,Dog,None,"['Black', 'Tan Hound']",True,['Working Group'],0,1,0,0,0,0,0,0,0,0
12305,Blue Tick/Black,A695275,0.0,Dog,Mars,['Queensland Heeler'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12306,Gray,A695310,1.0,Dog,Elijah,['Miniature Schnauzer'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12307,Black/White,A695276,0.0,Dog,Dolly,"['Labrador Retriever', 'Australian Shepherd']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12308,Red Merle/White,A695277,1.0,Dog,Jak,"['Australian Cattle Dog', 'Dachshund']",True,"['Herding Group', 'Hound Group']",0,0,0,1,0,1,0,0,0,1
12309,Gold,A695278,1.0,Dog,Mouphtaou,"['Golden Retriever', 'Chow Chow']",True,"['Non-Sporting Group', 'Sporting Group']",0,0,0,0,1,0,1,0,0,0
12310,Tan,A694829,0.0,Dog,Fawn,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12311,Silver/Brown,A695279,0.0,Dog,Jasmine,['Yorkshire Terrier'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12312,Black/Brown,A695280,0.0,Dog,Roxie,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12313,Black/White,A694329,1.0,Dog,Jackson,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12314,Gold,A695281,1.0,Dog,Butters,['Golden Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12315,Yellow,A695285,1.0,Dog,Biggie,['Pug'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12316,Yellow,A695284,0.0,Dog,Gemma,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12317,Black,A695286,1.0,Dog,Bones,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12318,White,A695290,1.0,Dog,Sunny,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12319,White,A695292,1.0,Dog,Avery,['Bichon Frise'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12320,Black/White,A695293,1.0,Dog,Oso,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12321,Black,A695296,1.0,Dog,Lenny,"['Miniature Poodle', 'Miniature Schnauzer']",True,"['Non-Sporting Group', 'Terrier Group']",0,0,1,0,1,0,1,0,0,0
12322,Tan/White,A695294,1.0,Dog,Charlie,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12323,Black/Tan,A695301,1.0,Dog,Jax,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12324,White,A695303,0.0,Dog,Misty,"['German Shepherd', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12325,White/Chocolate,A695302,0.0,Dog,Edna,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12326,Tan,A695304,1.0,Dog,Muchkin,"['Shih Tzu', 'Miniature Poodle']",True,"['Non-Sporting Group', 'Toy Group']",0,0,0,0,1,0,1,1,0,0
12327,White/Tan,A695306,1.0,Dog,Mr. Peabody,['Shih Tzu'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12328,Black,A695305,0.0,Dog,Quinn,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12329,Cream,A695307,1.0,Dog,Sammy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12330,White/Tricolor,A695308,0.0,Dog,Dolly,"['Chihuahua Shorthair', 'Rat Terrier']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
12331,White/Buff,A695309,1.0,Dog,Briggs,['Cocker Spaniel'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12332,Cream,A695034,0.0,Dog,Aspen,"['Great Pyrenees', 'Golden Retriever']",True,"['Sporting Group', 'Working Group']",0,1,0,0,1,0,0,0,0,0
12333,Brown Brindle,A695315,1.0,Dog,Tbone Jones,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12334,Buff,A695325,0.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12335,Brown/White,A695323,0.0,Dog,Tracy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12336,Brown/Black,A695326,1.0,Dog,Pac,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12337,Black/White,A695327,1.0,Dog,Buster,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12338,Black/White,A695328,1.0,Dog,Mogwai,['Schipperke'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12339,Black/Tan,A695343,1.0,Dog,None,"['Australian Shepherd', 'Chihuahua Shorthair']",True,"['Herding Group', 'Toy Group']",0,0,0,1,0,0,0,1,0,0
12340,Black/Tan,A695338,1.0,Dog,None,"['Australian Shepherd', 'Chihuahua Shorthair']",True,"['Herding Group', 'Toy Group']",0,0,0,1,0,0,0,1,0,0
12341,Black/White,A695337,0.0,Dog,Hailey,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12342,Red,A695336,1.0,Dog,Pelé,['Nova Scotia Duck Tolling Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12343,Brown,A695340,0.0,Dog,Sunny,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12344,Black/Tan,A695344,0.0,Dog,None,"['Australian Shepherd', 'Chihuahua Shorthair']",True,"['Herding Group', 'Toy Group']",0,0,0,1,0,0,0,1,0,0
12345,Black/Tan,A695342,0.0,Dog,Jacki,"['Australian Shepherd', 'Chihuahua Shorthair']",True,"['Herding Group', 'Toy Group']",0,0,0,1,0,0,0,1,0,0
12346,Black/Tan,A695339,0.0,Dog,Bailee,"['Cocker Spaniel', 'Chihuahua Shorthair']",True,"['Sporting Group', 'Toy Group']",0,0,0,0,1,0,0,1,0,0
12347,Brown,A695341,1.0,Dog,Copper,"['Jack Russell Terrier', 'Chihuahua Shorthair']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
12348,Brown/White,A695346,0.0,Dog,Hanna,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12349,White/Black,A695345,0.0,Dog,Lacey,"['Dalmatian', 'Australian Cattle Dog']",True,"['Herding Group', 'Non-Sporting Group']",0,0,0,1,1,0,1,0,0,0
12350,Brown/Black,A695348,1.0,Dog,Jackie,['Dachshund'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12351,Tan/Black,A695347,1.0,Dog,Brownie,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12352,Black/Tan,A695352,0.0,Dog,Indigo,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12353,Tan/White,A695353,0.0,Dog,Smooches,"['Maltese', 'Miniature Poodle']",True,"['Non-Sporting Group', 'Toy Group']",0,0,0,0,1,0,1,1,0,0
12354,Tricolor,A695355,1.0,Dog,Hank,"['American Foxhound', 'Labrador Retriever']",True,"['Hound Group', 'Sporting Group']",0,0,0,0,1,1,0,0,0,1
12355,Black/White,A695354,0.0,Dog,Hannah,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12356,Chocolate/White,A695358,1.0,Dog,Roscoe,['American Staffordshire Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12357,Tan/White,A695359,0.0,Dog,Bailey,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12358,White/Brown Brindle,A695360,1.0,Dog,Jake,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12359,White/Brown,A695361,0.0,Dog,Maggie,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12360,Fawn/White,A695364,1.0,Dog,Rico,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12361,Tan/Black,A695365,1.0,Dog,Monster,['Pug'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12362,Tan/White,A685538,1.0,Dog,Sammy,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12363,Tan,A695368,1.0,Dog,Mordie,['Border Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12364,Brown/White,A695369,1.0,Dog,Mylo,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12365,Yellow/White,A695367,0.0,Dog,Chloe,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12366,Yellow Brindle,A695371,0.0,Dog,Sylvie,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12367,Black/White,A695382,1.0,Dog,Batman,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12368,Tan/White,A695384,0.0,Dog,Luna,"['Siberian Husky', 'Labrador Retriever']",True,"['Sporting Group', 'Working Group']",0,1,0,0,1,0,0,0,0,0
12369,Cream,A695394,1.0,Dog,Boomer,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12370,Black/White,A695395,1.0,Dog,Leo,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12371,Black/White,A695406,1.0,Dog,Mikey,"['Pit Bull', 'Australian Cattle Dog']",True,"['Bully Breed', 'Herding Group']",0,0,0,1,0,0,0,0,1,0
12372,Tricolor,A692868,0.0,Dog,Happy Face,"['Pit Bull', 'Australian Cattle Dog']",True,"['Bully Breed', 'Herding Group']",0,0,0,1,0,0,0,0,1,0
12373,Yellow/White,A695405,1.0,Dog,Yellow Dog,"['Pit Bull', 'Australian Cattle Dog']",True,"['Bully Breed', 'Herding Group']",0,0,0,1,0,0,0,0,1,0
12374,Sable,A695408,0.0,Dog,None,"['Rottweiler', 'German Shepherd']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
12375,Sable,A695410,1.0,Dog,None,"['Rottweiler', 'German Shepherd']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
12376,Sable,A695404,0.0,Dog,None,"['Rottweiler', 'German Shepherd']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
12377,Sable,A695409,1.0,Dog,None,"['Rottweiler', 'German Shepherd']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
12378,Sable,A695407,0.0,Dog,None,"['Rottweiler', 'German Shepherd']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
12379,Yellow,A695417,1.0,Dog,Scoot,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12380,Black/Tan,A646776,1.0,Dog,Hercules,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
12381,Red/Tan,A695438,0.0,Dog,Ginger,['Australian Kelpie'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12382,Brown/White,A695441,1.0,Dog,William,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12383,Black/White,A695445,1.0,Dog,None,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12384,White,A695455,1.0,Dog,Beau,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12385,Black/White,A607240,0.0,Dog,Cadence,['Boston Terrier'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12386,Tricolor,A619791,0.0,Dog,Granny,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12387,Red,A695461,0.0,Dog,Bella,['Dachshund'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12388,Sable/Silver,A695465,0.0,Dog,Argos,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12389,Red/White,A695464,0.0,Dog,Ein,['Cardigan Welsh Corgi'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12390,White/Black,A695429,1.0,Dog,Brock,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12391,Black/White,A695473,1.0,Dog,None,"['Labrador Retriever', 'Australian Cattle Dog']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12392,Black/White,A695474,0.0,Dog,Minnie,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12393,Tan/Brown,A695475,1.0,Dog,Gizmo,"['Lhasa Apso', 'Cairn Terrier']",True,"['Non-Sporting Group', 'Terrier Group']",0,0,1,0,1,0,1,0,0,0
12394,Brown/White,A695479,0.0,Dog,Hera,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12395,Brown/White,A695484,1.0,Dog,Max,['Dachshund Longhair'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12396,Black/White,A695489,0.0,Dog,Bubbles,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12397,Tan,A695494,0.0,Dog,Princess,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12398,Tan/Black,A695495,0.0,Dog,Belinda,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12399,Black,A695493,0.0,Dog,Piper,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12400,Blue,A695496,1.0,Dog,Tramp,"['Cairn Terrier', 'Border Terrier']",True,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12401,Fawn/Black,A695500,1.0,Dog,Winston,"['Pug', 'Beagle']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
12402,Fawn,A695499,1.0,Dog,Lincoln,"['Beagle', 'Pug']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
12403,Brown Brindle/White,A695504,0.0,Dog,Coco,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12404,Black/White,A695515,1.0,Dog,Panther,"['Staffordshire', 'Labrador Retriever']",True,"['Sporting Group', 'Terrier Group']",0,0,1,0,1,0,0,0,0,0
12405,Black/White,A591462,1.0,Dog,Dixon,['American Staffordshire Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12406,Red/White,A695519,1.0,Dog,Reno,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12407,Buff,A695520,1.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12408,Brown,A695521,1.0,Dog,Nacho,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12409,White/Brown,A695522,1.0,Dog,Abraham,"['Miniature Poodle', 'Cocker Spaniel']",True,"['Non-Sporting Group', 'Sporting Group']",0,0,0,0,1,0,1,0,0,0
12410,Black/White,A695524,0.0,Dog,Mindy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12411,Red/White,A695525,1.0,Dog,Mr Muffin,['Pomeranian'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12412,Brown/White,A695537,0.0,Dog,Sally,['Manchester Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12413,Brown,A695530,0.0,Dog,Padme,"['Labrador Retriever', 'German Shepherd']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12414,White/Brown,A695532,1.0,Dog,Charlie,['Treeing Walker Coonhound'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12415,Brown,A695531,1.0,Dog,Harvey,['Golden Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12416,Brown Brindle,A695533,0.0,Dog,Chloe,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12417,Sable,A695535,0.0,Dog,None,['Shih Tzu'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12418,Brown,A695542,1.0,Dog,Dean,['Golden Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
12419,Black/White,A580140,1.0,Dog,Wiley,['Maltese'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12420,Black,A695547,1.0,Dog,Noche,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12421,Chocolate/White,A695548,1.0,Dog,Morocco,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12422,Tan/White,A695550,1.0,Dog,Dash,['Rhod Ridgeback'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
12423,Brown/Black,A695551,1.0,Dog,Gordo,['Dachshund Wirehair'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
12424,Black,A695556,1.0,Dog,Duke,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12425,Black/Cream,A695571,1.0,Dog,Teddy,['Yorkshire Terrier'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12426,Black/Silver,A695572,0.0,Dog,Coco,['Miniature Schnauzer'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12427,Sable/Cream,A695575,1.0,Dog,Boss,"['Shih Tzu', 'Yorkshire Terrier']",True,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12428,Black/Tan,A695570,1.0,Dog,Da Vinci,"['Yorkshire Terrier', 'Chihuahua Shorthair']",True,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12429,Cream,A695573,1.0,Dog,King,"['Yorkshire Terrier', 'Norfolk Terrier']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
12430,Tricolor,A695574,0.0,Dog,Moo Moo,['Shih Tzu'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12431,Blue/White,A695569,1.0,Dog,Thor,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12432,White,A695580,1.0,Dog,Spider,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
12433,Brown/White,A685880,0.0,Dog,Daisy,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12434,Tan/White,A695578,1.0,Dog,Diesel,['American Bulldog'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
12435,Brown/White,A695579,0.0,Dog,Cleopatra,['American Staffordshire Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12436,Red/White,A686735,0.0,Dog,Princess,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
12437,Brown Brindle/White,A695581,1.0,Dog,Belfast,"['Mastiff', 'Cane Corso']",True,['Working Group'],0,1,0,0,0,0,0,0,0,0
12438,Tan/White,A695582,1.0,Dog,None,"['Australian Cattle Dog', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
12439,Brown/White,A695583,1.0,Dog,Mac,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
12440,Tan/Black,A695585,0.0,Dog,Mika,['Black Mouth Cur'],False,[nan],0,0,0,0,0,0,0,0,0,0
12441,Brown/White,A695586,0.0,Dog,Olive,['Cardigan Welsh Corgi'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
12442,Black/Tan,A695587,0.0,Dog,Pfieffer,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
